,crop,azl,lbg,twi,nfk,area_iacs,SMI_magnitude,lst,ndvi,year,lstndvi,lstndvi_anom,SPEI_magnitude
9693,rye,20.72,5.0,13.38,117.67,10.44,23.15,308.33,0.47,2022,657.42,0.43,-5.17
9694,rye,37.46,2.0,13.45,102.46,9.95,18.71,303.87,0.69,2022,437.66,-0.05,-4.93
9695,rye,24.69,4.0,10.19,107.87,4.97,11.08,304.15,0.65,2022,466.82,0.01,-4.46
9696,rye,27.92,4.0,8.99,182.26,24.88,20.25,305.16,0.67,2022,453.63,-0.01,-5.15
9697,rye,30.13,3.0,9.9,115.15,20.64,13.62,305.01,0.61,2022,497.42,0.08,-4.42
9698,rye,28.89,3.0,10.42,219.78,32.36,11.93,303.61,0.68,2022,447.27,-0.03,-4.42
9699,rye,33.2,3.0,11.52,89.6,20.83,20.28,300.76,0.7,2022,430.37,-0.07,-5.17
9700,rye,27.19,4.0,12.66,64.1,22.69,22.33,305.9,0.68,2022,450.17,-0.02,-5.16
9701,rye,30.54,3.0,9.46,116.56,26.18,13.18,302.34,0.7,2022,429.5,-0.07,-5.15
9702,rye,21.21,5.0,10.86,118.24,7.62,19.83,307.3,0.58,2022,533.83,0.16,-4.97
9703,rye,19.84,5.0,9.13,123.04,22.25,19.83,309.56,0.43,2022,718.29,0.56,-4.97
9704,rye,27.86,4.0,11.28,128.13,48.04,12.1,308.19,0.53,2022,580.02,0.26,-4.5
9705,winter_wheat,40.38,2.0,10.57,114.84,34.5,9.26,298.01,0.75,2022,395.13,0.02,-5.35
9706,winter_wheat,28.27,3.0,9.18,116.56,11.92,16.81,303.74,0.65,2022,467.83,0.21,-5.53
9707,winter_wheat,46.89,1.0,8.71,116.56,5.76,13.56,297.53,0.76,2022,390.88,0.01,-5.15
9708,winter_wheat,38.03,2.0,12.33,95.88,8.19,18.15,301.53,0.72,2022,419.01,0.09,-5.32
9709,winter_wheat,18.57,5.0,14.53,110.27,6.57,25.02,306.05,0.61,2022,504.25,0.31,-4.87
9710,winter_wheat,39.07,2.0,10.69,116.56,7.75,14.37,305.68,0.67,2022,457.59,0.19,-4.87
9711,winter_wheat,46.8,1.0,10.53,116.56,5.99,12.38,303.64,0.66,2022,461.34,0.2,-4.91
9712,winter_wheat,46.23,1.0,10.35,116.56,6.19,12.02,305.23,0.59,2022,515.23,0.34,-4.91
9713,winter_wheat,43.69,2.0,11.06,124.74,15.18,24.23,305.13,0.64,2022,474.26,0.23,-4.81
9714,winter_wheat,42.07,2.0,11.08,116.56,25.68,14.2,307.99,0.54,2022,573.17,0.49,-4.91
9715,winter_wheat,40.31,2.0,11.39,153.22,18.89,13.05,301.13,0.67,2022,449.1,0.16,-4.9
9716,winter_wheat,52.43,1.0,10.44,116.56,16.59,13.06,300.15,0.77,2022,391.35,0.01,-5.1
9717,winter_wheat,36.6,2.0,10.74,116.56,27.51,21.41,301.4,0.74,2022,405.8,0.05,-5.1
9718,winter_wheat,35.73,2.0,9.66,116.56,26.15,13.51,303.27,0.71,2022,424.38,0.1,-5.1
9719,winter_wheat,48.93,1.0,9.38,116.56,12.57,15.28,300.98,0.76,2022,396.37,0.03,-5.1
9720,winter_wheat,30.97,3.0,12.55,146.14,4.23,15.73,303.58,0.65,2022,464.94,0.21,-5.1
9721,winter_wheat,35.34,2.0,9.26,116.56,5.75,15.24,300.24,0.77,2022,388.2,0.01,-4.52
9722,winter_wheat,39.5,2.0,11.52,172.9,2.05,11.93,300.17,0.81,2022,370.51,-0.04,-4.42
9723,winter_wheat,47.93,1.0,9.5,89.77,6.4,14.25,305.03,0.66,2022,459.62,0.19,-5.32
9724,winter_wheat,41.13,2.0,10.47,162.51,10.07,10.89,307.37,0.7,2022,439.99,0.14,-5.35
9725,winter_wheat,42.52,2.0,10.06,123.69,12.48,13.18,300.91,0.72,2022,419.22,0.09,-5.15
9726,winter_wheat,38.99,2.0,12.25,116.56,20.54,15.1,303.21,0.71,2022,428.72,0.11,-5.15
9727,winter_canola,37.57,2.0,10.12,116.37,4.69,13.75,301.67,0.73,2022,413.85,0.03,-4.52
9728,winter_canola,32.75,3.0,10.02,120.87,5.13,13.5,308.01,0.66,2022,464.59,0.15,-5.17
9729,winter_canola,37.04,2.0,11.61,153.22,14.54,15.73,302.52,0.64,2022,475.05,0.18,-4.78
9730,winter_canola,37.78,2.0,9.97,114.47,24.26,15.25,302.4,0.72,2022,421.74,0.05,-5.32
9731,winter_canola,45.29,1.0,10.54,153.22,25.82,15.73,299.32,0.68,2022,439.23,0.09,-4.78
9732,winter_canola,27.89,4.0,9.77,127.42,22.82,10.28,301.62,0.66,2022,455.59,0.13,-4.91
9733,winter_canola,38.7,2.0,11.17,116.56,9.3,13.5,300.29,0.74,2022,406.08,0.01,-5.17
9734,winter_canola,42.71,2.0,10.43,116.56,28.86,14.47,300.12,0.68,2022,441.62,0.09,-5.15
9735,winter_canola,41.91,2.0,9.89,112.79,25.76,14.47,300.17,0.72,2022,417.61,0.03,-5.15
9736,winter_canola,56.1,1.0,11.77,153.22,3.14,12.78,300.35,0.7,2022,426.89,0.06,-4.9
9737,winter_canola,37.06,2.0,14.15,153.22,6.82,12.78,302.65,0.63,2022,481.93,0.19,-4.9
9738,winter_canola,36.4,2.0,9.25,127.48,24.04,17.66,301.43,0.78,2022,385.41,-0.04,-4.72
9739,winter_canola,37.31,2.0,14.95,110.22,3.71,22.78,302.43,0.75,2022,404.38,0.0,-4.84
9740,winter_canola,35.02,2.0,9.79,115.15,25.22,18.46,301.61,0.72,2022,420.26,0.04,-5.2
9741,winter_canola,27.51,4.0,13.3,126.43,5.94,16.86,303.31,0.56,2022,543.02,0.35,-4.73
9742,winter_canola,38.65,2.0,11.15,111.58,10.79,20.25,299.7,0.76,2022,394.63,-0.02,-5.24
9743,oat,46.0,1.0,9.46,164.35,5.17,15.73,301.66,0.76,2022,399.32,-0.21,-5.17
9744,oat,39.02,2.0,10.44,114.21,5.17,7.75,301.91,0.6,2022,500.21,-0.01,-5.36
9745,oat,33.95,3.0,15.52,115.15,2.38,22.78,304.45,0.72,2022,420.02,-0.16,-4.84
9746,triticale,47.47,1.0,10.5,116.56,1.58,12.74,305.13,0.64,2022,480.45,0.1,-4.91
9747,triticale,31.94,3.0,13.71,124.71,4.37,16.26,300.95,0.77,2022,391.61,-0.1,-4.78
9748,triticale,54.84,1.0,11.73,124.31,1.32,28.71,300.08,0.84,2022,358.5,-0.18,-4.15
9749,triticale,38.55,2.0,15.85,197.42,10.15,15.73,301.16,0.74,2022,405.2,-0.07,-5.13
9750,sunflower,28.91,3.0,11.34,99.64,17.53,12.42,308.27,0.51,2022,605.23,-0.16,-5.06
9751,sunflower,32.26,3.0,14.23,92.21,12.66,18.71,304.97,0.69,2022,444.89,-0.38,-4.93
9752,rye,31.96,3.0,12.4,103.42,6.15,17.57,310.03,0.55,2022,564.07,0.23,-5.53
9753,lupines,37.55,2.0,9.74,106.09,13.49,19.45,301.74,0.81,2022,370.55,-0.32,-5.32
9754,lupines,,,10.51,116.56,2.02,13.36,302.06,0.53,2022,574.64,0.06,-4.72
9755,lupines,21.36,5.0,10.72,93.57,9.33,23.94,315.22,0.27,2022,1168.35,1.16,-5.17
9756,grain_maize,30.09,3.0,9.6,116.56,9.77,16.69,308.24,0.45,2022,682.43,-0.17,-5.16
9757,grain_maize,31.21,3.0,12.55,95.61,10.09,26.13,315.05,0.4,2022,785.08,-0.05,-4.84
9758,potatoes,32.4,3.0,8.74,99.64,0.85,12.76,310.33,0.49,2022,639.07,-0.15,-4.42
9759,peas,41.09,2.0,12.78,107.82,45.96,12.72,303.83,0.79,2022,386.96,-0.25,-4.91
9760,peas,47.97,1.0,9.41,112.67,5.19,15.18,299.0,0.74,2022,401.43,-0.23,-4.52
9761,peas,23.3,4.0,9.46,143.5,6.38,16.92,307.78,0.47,2022,648.67,0.25,-4.78
9762,winter_barley,19.2,5.0,11.06,132.48,3.64,28.17,300.72,0.65,2022,462.29,0.07,-4.49
9763,winter_barley,46.7,1.0,13.95,99.64,34.88,22.31,302.69,0.56,2022,541.94,0.25,-3.01
9764,winter_barley,40.26,2.0,12.81,94.94,24.39,21.91,302.57,0.58,2022,525.63,0.22,-3.0
9765,rye,23.84,4.0,,99.64,10.1,21.82,304.98,0.59,2022,514.56,0.12,-3.57
9766,rye,40.17,2.0,13.83,99.64,2.07,14.52,304.16,0.66,2022,462.04,0.0,-3.01
9767,rye,21.78,5.0,11.76,149.01,5.18,13.69,304.01,0.59,2022,517.55,0.12,-5.05
9768,rye,24.68,4.0,19.0,112.41,3.79,25.85,,,2022,,,-3.57
9769,rye,33.52,3.0,17.65,101.87,0.56,27.64,303.11,0.44,2022,685.6,0.49,-3.6
9770,rye,21.51,5.0,11.6,,8.21,18.68,306.4,0.56,2022,546.08,0.19,-3.01
9771,rye,17.85,5.0,11.41,106.65,1.63,25.3,,,2022,,,-3.6
9772,rye,28.92,3.0,13.65,116.66,5.54,28.01,297.17,0.63,2022,474.14,0.03,-3.89
9773,rye,21.71,5.0,10.33,,1.25,15.96,305.05,0.58,2022,527.54,0.15,-3.01
9774,rye,22.95,5.0,15.41,56.66,25.66,27.64,299.98,0.48,2022,625.39,0.36,-3.46
9775,rye,21.5,5.0,10.45,108.87,6.83,18.43,304.68,0.54,2022,559.74,0.22,-3.68
9776,rye,26.49,4.0,9.66,119.92,4.45,29.68,304.88,0.52,2022,587.18,0.28,-4.44
9777,rye,29.21,3.0,10.77,112.29,13.94,29.8,306.18,0.52,2022,594.31,0.29,-4.27
9778,rye,,,14.32,139.08,5.15,23.76,302.36,0.58,2022,518.66,0.13,-5.05
9779,rye,,,14.87,128.34,12.5,23.76,301.13,0.65,2022,461.27,0.0,-5.05
9780,rye,24.22,4.0,10.46,110.4,6.03,18.43,302.35,0.61,2022,498.09,0.08,-3.57
9781,rye,30.63,3.0,11.8,115.0,0.59,27.17,300.8,0.35,2022,863.38,0.88,-3.6
9782,rye,32.36,3.0,10.1,116.56,4.27,8.21,311.68,0.43,2022,725.86,0.58,-3.68
9783,rye,34.9,3.0,15.64,102.69,6.44,27.32,304.92,0.62,2022,491.19,0.07,-3.31
9784,rye,20.4,5.0,9.83,116.56,4.2,19.08,312.92,0.35,2022,882.75,0.92,-3.68
9785,rye,20.35,5.0,8.94,108.4,5.25,15.96,306.62,0.49,2022,631.58,0.37,-3.01
9786,rye,21.5,5.0,11.14,148.26,3.13,15.24,300.27,0.52,2022,574.29,0.25,-5.05
9787,rye,22.73,5.0,10.73,146.36,0.61,13.69,309.82,0.51,2022,607.38,0.32,-5.05
9788,winter_wheat,37.13,2.0,11.62,114.84,10.56,29.2,295.14,0.74,2022,401.24,0.04,-4.36
9789,winter_wheat,24.17,4.0,15.28,210.33,20.58,29.41,300.48,0.66,2022,457.95,0.19,-3.61
9790,winter_wheat,39.94,2.0,15.39,177.39,18.18,29.48,302.11,0.47,2022,637.62,0.65,-3.57
9791,winter_wheat,38.21,2.0,11.8,122.76,60.48,27.07,,,2022,,,-3.57
9792,winter_wheat,32.11,3.0,12.77,99.64,1.08,29.45,298.28,0.68,2022,440.12,0.14,-3.38
9793,winter_wheat,29.8,3.0,10.34,122.76,4.57,28.6,,,2022,,,-4.58
9794,winter_wheat,27.1,4.0,10.5,,1.27,27.94,298.2,0.66,2022,454.43,0.18,-4.43
9795,winter_wheat,28.83,3.0,10.74,122.76,5.46,29.74,305.41,0.57,2022,539.26,0.4,-4.19
9796,winter_wheat,42.85,2.0,11.11,100.59,0.95,28.03,298.17,0.82,2022,364.95,-0.05,-3.95
9797,winter_wheat,,,11.14,,20.66,28.08,,,2022,,,-4.93
9798,winter_wheat,31.9,3.0,10.43,150.25,9.95,25.97,309.66,0.4,2022,777.85,1.02,-3.78
9799,winter_wheat,49.96,1.0,11.37,,5.27,29.73,299.42,0.74,2022,404.48,0.05,-4.27
9800,winter_canola,45.64,1.0,12.18,99.64,0.97,28.86,296.0,0.76,2022,387.46,-0.04,-3.95
9801,winter_canola,33.15,3.0,11.16,117.64,3.37,28.86,296.58,0.6,2022,490.73,0.22,-3.89
9802,winter_canola,29.74,3.0,9.85,122.76,4.06,29.42,301.96,0.69,2022,438.48,0.09,-4.36
9803,winter_canola,46.06,1.0,13.67,126.43,0.84,25.53,,,2022,,,-4.43
9804,winter_canola,36.69,2.0,11.67,132.14,39.79,25.53,305.3,0.46,2022,670.45,0.66,-4.43
9805,oat,46.09,1.0,22.03,122.76,1.02,28.6,305.11,0.36,2022,842.07,0.67,-3.95
9806,oat,38.62,2.0,11.15,99.64,0.75,28.65,299.5,0.65,2022,462.01,-0.08,-3.95
9807,oat,32.87,3.0,12.74,113.83,0.58,27.42,303.6,0.57,2022,529.66,0.05,-3.59
9808,oat,34.86,3.0,11.48,99.64,0.41,29.71,,,2022,,,-5.02
9809,oat,44.1,2.0,13.64,,2.24,25.63,,,2022,,,-4.42
9810,oat,31.58,3.0,11.29,110.93,1.05,27.42,302.89,0.57,2022,527.12,0.05,-3.59
9811,oat,29.4,3.0,11.67,109.45,1.3,29.8,308.39,0.46,2022,666.32,0.33,-4.44
9812,triticale,34.0,3.0,11.71,99.35,1.34,29.52,297.27,0.7,2022,424.79,-0.03,-3.95
9813,triticale,25.56,4.0,9.61,114.52,10.7,15.55,308.58,0.37,2022,840.8,0.93,-3.68
9814,triticale,21.75,5.0,9.43,116.56,2.44,10.65,309.84,0.34,2022,909.73,1.09,-3.68
9815,sunflower,33.47,3.0,12.35,99.64,3.76,28.33,300.92,0.46,2022,652.39,-0.1,-3.61
9816,sunflower,42.73,2.0,9.33,151.55,2.68,25.97,302.94,0.74,2022,411.09,-0.43,-3.72
9817,sunflower,23.88,4.0,14.77,122.76,10.45,29.76,307.38,0.45,2022,687.86,-0.05,-3.38
9818,sunflower,32.94,3.0,12.24,99.64,2.15,28.33,298.97,0.45,2022,668.88,-0.07,-3.6
9819,sunflower,35.43,2.0,11.02,99.64,2.24,28.33,303.22,0.56,2022,543.1,-0.25,-3.95
9820,rye,28.02,3.0,13.69,99.64,4.31,23.21,308.21,0.45,2022,692.2,0.5,-3.43
9821,lupines,35.15,2.0,15.19,99.64,0.65,29.45,300.33,0.73,2022,411.37,-0.24,-3.31
9822,lupines,36.38,2.0,12.09,126.43,63.64,28.17,310.77,0.39,2022,800.37,0.48,-4.49
9823,grain_maize,36.65,2.0,13.17,99.64,0.21,29.45,301.0,0.55,2022,544.06,-0.34,-3.31
9824,potatoes,39.62,2.0,11.58,99.64,0.05,28.33,301.0,0.72,2022,420.98,-0.44,-3.95
9825,winter_barley,40.4,2.0,15.34,117.13,6.33,25.04,300.13,0.76,2022,394.5,-0.09,-4.42
9826,winter_barley,48.83,1.0,15.24,124.82,6.59,26.89,302.28,0.78,2022,387.49,-0.1,-3.58
9827,winter_barley,26.33,4.0,13.16,99.64,5.59,28.72,297.73,0.7,2022,423.32,-0.02,-4.73
9828,winter_barley,33.33,3.0,12.16,204.34,8.97,25.93,298.42,0.82,2022,361.8,-0.16,-4.21
9829,winter_barley,43.7,2.0,10.08,207.26,1.79,23.53,296.16,0.82,2022,359.26,-0.17,-3.58
9830,winter_barley,53.04,1.0,11.96,198.0,42.3,21.38,296.76,0.83,2022,355.94,-0.18,-4.29
9831,winter_barley,49.27,1.0,13.93,198.0,32.6,23.87,298.86,0.85,2022,350.59,-0.19,-4.17
9832,winter_barley,28.31,3.0,13.0,219.78,32.41,28.41,301.36,0.79,2022,379.59,-0.12,-4.7
9833,rye,18.68,5.0,11.47,164.42,3.13,17.47,305.29,0.48,2022,633.7,0.38,-4.45
9834,rye,24.37,4.0,11.47,122.76,9.42,26.47,302.73,0.64,2022,471.17,0.02,-4.18
9835,rye,41.03,2.0,9.33,198.0,12.7,27.74,296.42,0.83,2022,356.39,-0.23,-4.15
9836,rye,22.9,5.0,11.44,107.02,1.74,29.06,298.0,0.64,2022,465.02,0.01,-4.73
9837,rye,25.23,4.0,11.33,115.15,15.55,27.95,301.33,0.55,2022,547.4,0.19,-4.16
9838,rye,32.39,3.0,11.36,116.11,14.6,26.9,303.16,0.58,2022,519.41,0.13,-3.49
9839,rye,45.77,1.0,10.55,198.0,7.02,25.93,297.81,0.75,2022,395.73,-0.14,-4.15
9840,rye,16.98,5.0,10.18,108.24,13.29,28.88,305.71,0.41,2022,747.48,0.62,-4.81
9841,rye,24.15,4.0,13.78,99.64,6.04,28.61,304.15,0.49,2022,620.06,0.35,-4.7
9842,rye,24.89,4.0,13.51,108.64,9.0,23.91,305.57,0.54,2022,569.74,0.24,-3.45
9843,rye,24.12,4.0,10.02,116.56,16.78,19.7,300.9,0.78,2022,384.64,-0.16,-4.33
9844,rye,29.33,3.0,9.71,116.56,6.58,16.78,298.62,0.73,2022,406.52,-0.12,-4.35
9845,rye,28.67,3.0,12.34,114.89,10.69,27.23,299.45,0.67,2022,449.31,-0.02,-4.93
9846,rye,16.58,5.0,11.77,114.54,19.47,23.17,305.44,0.5,2022,616.65,0.34,-4.48
9847,rye,34.39,3.0,12.69,198.0,3.26,22.41,302.82,0.54,2022,562.25,0.22,-4.39
9848,rye,20.0,5.0,9.37,198.0,18.11,28.03,298.71,0.52,2022,573.57,0.25,-4.16
9849,rye,23.26,4.0,8.71,206.02,18.9,19.24,302.09,0.63,2022,481.14,0.04,-4.33
9850,rye,28.88,3.0,16.51,185.03,7.82,19.24,297.94,0.85,2022,351.93,-0.24,-4.33
9851,winter_wheat,49.69,1.0,9.62,198.0,25.24,20.96,296.18,0.72,2022,408.74,0.06,-4.32
9852,winter_wheat,40.85,2.0,10.25,198.0,21.01,25.93,296.85,0.81,2022,368.5,-0.04,-4.23
9853,winter_wheat,30.0,3.0,11.13,122.76,7.47,29.17,301.3,0.68,2022,444.82,0.15,-4.81
9854,winter_wheat,30.9,3.0,13.06,215.16,20.9,29.68,300.99,0.8,2022,378.37,-0.02,-4.13
9855,winter_wheat,27.91,4.0,9.51,116.56,13.79,26.66,299.31,0.61,2022,491.66,0.27,-4.99
9856,winter_wheat,39.22,2.0,9.73,198.0,6.78,25.77,296.87,0.83,2022,359.54,-0.07,-4.15
9857,winter_wheat,42.85,2.0,11.3,198.0,114.07,18.64,298.54,0.79,2022,375.91,-0.03,-4.18
9858,winter_wheat,44.0,2.0,10.68,198.0,2.11,25.92,299.97,0.78,2022,382.43,-0.01,-4.18
9859,winter_wheat,28.57,3.0,12.68,115.05,0.56,27.65,307.1,0.54,2022,565.98,0.47,-4.67
9860,winter_wheat,46.56,1.0,9.4,115.15,3.99,29.62,300.51,0.81,2022,369.02,-0.04,-4.15
9861,winter_wheat,40.01,2.0,12.26,198.0,0.9,25.77,300.75,0.81,2022,371.35,-0.04,-4.15
9862,winter_wheat,47.94,1.0,9.56,170.57,38.84,24.52,296.67,0.9,2022,330.17,-0.14,-3.49
9863,winter_canola,32.15,3.0,14.25,51.23,16.12,29.19,299.54,0.77,2022,390.23,-0.03,-4.92
9864,winter_canola,23.42,4.0,8.95,116.56,2.87,26.97,299.27,0.66,2022,453.39,0.12,-4.93
9865,winter_canola,40.99,2.0,10.52,198.0,12.41,25.93,297.75,0.71,2022,418.63,0.04,-4.19
9866,winter_canola,30.67,3.0,11.31,206.06,8.81,22.15,296.35,0.73,2022,404.96,0.0,-4.29
9867,winter_canola,29.19,3.0,12.9,198.0,36.33,25.85,298.86,0.66,2022,453.99,0.13,-4.15
9868,oat,44.82,2.0,13.87,128.06,1.58,25.01,304.76,0.38,2022,796.65,0.58,-4.15
9869,triticale,27.52,4.0,12.67,170.62,10.12,27.68,302.53,0.69,2022,441.24,0.01,-4.55
9870,triticale,26.94,4.0,11.99,177.14,18.73,27.95,302.1,0.73,2022,412.93,-0.05,-4.16
9871,triticale,32.19,3.0,16.19,212.43,5.33,25.93,299.51,0.73,2022,407.68,-0.06,-4.15
9872,triticale,,,16.58,108.48,0.79,29.06,299.6,0.64,2022,465.02,0.07,-4.73
9873,triticale,18.47,5.0,11.06,116.05,2.2,27.69,302.79,0.59,2022,509.87,0.17,-4.7
9874,sunflower,28.77,3.0,12.82,102.75,10.48,26.01,306.31,0.44,2022,694.59,-0.04,-4.55
9875,sunflower,28.15,3.0,9.63,106.24,9.23,27.87,305.67,0.41,2022,747.98,0.04,-4.55
9876,sunflower,21.19,5.0,11.13,211.47,5.13,27.95,304.01,0.29,2022,1039.45,0.44,-4.16
9877,sunflower,13.05,5.0,12.14,100.17,5.51,26.73,307.72,0.4,2022,772.69,0.07,-4.72
9878,sunflower,53.0,1.0,10.25,198.0,0.28,21.2,301.5,0.58,2022,518.34,-0.28,-4.4
9879,grain_maize,53.28,1.0,11.0,198.0,12.15,21.83,305.28,0.27,2022,1144.8,0.39,-4.18
9880,grain_maize,22.25,5.0,12.83,122.76,10.42,24.72,306.64,0.31,2022,1001.15,0.21,-3.49
9881,potatoes,35.87,2.0,15.53,101.99,1.82,25.59,307.58,0.37,2022,835.87,0.11,-4.42
9882,potatoes,23.95,4.0,11.8,198.0,0.74,21.38,303.18,0.33,2022,924.08,0.23,-4.29
9883,peas,37.12,2.0,10.49,198.0,23.76,18.79,298.36,0.67,2022,446.76,-0.14,-4.23
9884,triticale,18.73,5.0,9.15,111.57,0.19,27.65,308.5,0.44,2022,705.95,0.62,-4.67
9885,winter_barley,39.39,2.0,11.5,153.22,9.98,10.83,293.99,0.86,2022,341.3,-0.21,-4.41
9886,winter_barley,50.66,1.0,10.1,99.17,23.71,1.25,294.78,0.74,2022,399.2,-0.08,-4.61
9887,winter_barley,39.66,2.0,9.71,132.07,5.14,2.25,296.38,0.81,2022,366.09,-0.15,-5.69
9888,winter_barley,,,,132.07,0.78,3.21,,0.63,2022,,,-3.59
9889,winter_barley,40.4,2.0,9.47,195.45,40.45,6.78,293.76,0.83,2022,354.53,-0.18,-4.31
9890,winter_barley,46.33,1.0,8.86,132.07,5.04,4.4,294.46,0.82,2022,360.07,-0.17,-4.82
9891,winter_barley,53.65,1.0,9.82,99.17,38.33,2.4,292.75,0.86,2022,342.16,-0.21,-4.74
9892,winter_barley,39.9,2.0,9.46,132.52,41.12,0.67,294.96,0.72,2022,409.29,-0.05,-4.8
9893,winter_barley,41.6,2.0,7.89,160.92,10.03,0.67,295.47,0.72,2022,411.54,-0.05,-4.83
9894,winter_barley,40.6,2.0,7.88,211.36,1.32,2.17,296.24,0.73,2022,404.06,-0.06,-4.49
9895,winter_barley,41.61,2.0,11.43,153.22,10.73,13.34,295.91,0.87,2022,340.52,-0.21,-4.41
9896,winter_barley,43.37,2.0,10.2,131.58,15.44,2.85,294.43,0.76,2022,386.73,-0.1,-5.69
9897,winter_barley,43.1,2.0,11.27,153.22,0.28,12.43,297.33,0.82,2022,362.23,-0.16,-4.53
9898,winter_barley,35.65,2.0,16.2,99.17,2.09,0.87,294.68,0.72,2022,408.92,-0.05,-3.7
9899,winter_barley,38.53,2.0,9.84,153.22,82.11,12.4,294.43,0.8,2022,368.88,-0.15,-3.87
9900,winter_barley,24.66,4.0,11.57,153.03,8.09,8.4,296.02,0.77,2022,386.5,-0.11,-4.32
9901,winter_barley,35.28,2.0,8.74,163.18,73.6,0.22,296.29,0.68,2022,434.69,0.01,-3.91
9902,winter_barley,50.88,1.0,11.16,99.17,4.43,1.25,294.77,0.73,2022,404.04,-0.06,-4.61
9903,winter_barley,43.85,2.0,13.0,148.29,23.55,3.87,294.81,0.8,2022,368.35,-0.15,-4.74
9904,winter_barley,53.0,1.0,10.91,132.07,15.94,5.58,293.96,0.81,2022,362.37,-0.16,-4.39
9905,winter_barley,43.64,2.0,9.71,151.01,39.18,0.7,297.23,0.73,2022,407.31,-0.06,-3.91
9906,rye,28.89,3.0,13.78,132.07,5.8,3.74,296.55,0.82,2022,360.14,-0.22,-4.49
9907,rye,21.13,5.0,11.2,116.4,5.49,19.95,302.6,0.62,2022,488.73,0.06,-4.78
9908,rye,33.92,3.0,9.83,135.21,42.29,0.09,294.63,0.81,2022,364.93,-0.21,-3.91
9909,rye,23.58,4.0,10.99,157.57,2.91,1.93,300.29,0.58,2022,521.07,0.13,-4.76
9910,rye,25.21,4.0,11.39,136.36,0.31,9.46,295.83,0.77,2022,384.62,-0.16,-4.5
9911,rye,,,10.17,149.5,0.17,9.46,298.0,0.69,2022,433.98,-0.06,-4.5
9912,rye,18.08,5.0,11.13,133.65,5.49,0.61,300.53,0.65,2022,459.68,0.0,-4.27
9913,rye,17.16,5.0,9.13,119.26,4.58,17.7,302.88,0.47,2022,637.68,0.38,-4.78
9914,rye,29.93,3.0,9.86,153.22,10.09,16.42,295.17,0.78,2022,378.24,-0.18,-4.32
9915,rye,28.58,3.0,12.96,,0.75,9.85,298.38,0.78,2022,383.11,-0.17,-4.54
9916,rye,26.18,4.0,12.48,153.22,14.07,9.46,297.77,0.74,2022,402.24,-0.13,-4.5
9917,winter_wheat,28.39,3.0,9.74,132.07,1.73,1.43,297.29,0.64,2022,462.5,0.2,-5.32
9918,winter_wheat,39.59,2.0,9.36,132.07,14.65,0.06,296.09,0.8,2022,371.23,-0.04,-3.91
9919,winter_wheat,39.97,2.0,7.5,99.17,3.43,0.65,293.31,0.81,2022,361.96,-0.06,-4.6
9920,winter_wheat,39.9,2.0,9.1,99.17,19.19,0.02,292.08,0.85,2022,344.76,-0.11,-4.33
9921,winter_wheat,45.87,1.0,11.47,99.17,15.71,2.22,294.22,0.81,2022,364.18,-0.06,-4.6
9922,winter_wheat,58.15,1.0,11.6,133.43,2.29,7.81,295.32,0.77,2022,384.37,0.0,-4.47
9923,winter_wheat,41.38,2.0,8.71,132.07,31.19,6.37,293.74,0.82,2022,358.57,-0.07,-4.82
9924,winter_wheat,42.4,2.0,10.43,121.41,32.56,0.41,296.85,0.81,2022,366.71,-0.05,-4.76
9925,winter_wheat,51.3,1.0,13.7,,3.17,13.2,296.91,0.81,2022,368.44,-0.04,-3.87
9926,winter_wheat,36.22,2.0,7.71,187.07,3.7,0.05,295.53,0.74,2022,398.92,0.03,-3.91
9927,winter_wheat,36.14,2.0,8.71,219.18,15.88,10.87,297.65,0.71,2022,417.65,0.08,-4.32
9928,winter_wheat,40.07,2.0,10.53,201.53,61.18,0.73,293.15,0.87,2022,337.46,-0.13,-3.68
9929,winter_wheat,42.8,2.0,8.81,132.07,16.73,3.19,296.27,0.67,2022,443.56,0.15,-4.37
9930,winter_wheat,48.36,1.0,10.3,132.07,2.49,4.4,296.19,0.64,2022,463.11,0.2,-4.82
9931,winter_wheat,52.25,1.0,11.17,129.5,53.07,0.0,291.52,0.84,2022,348.61,-0.1,-4.14
9932,winter_wheat,40.13,2.0,9.48,131.04,15.98,18.32,296.36,0.8,2022,372.17,-0.04,-4.32
9933,winter_wheat,38.18,2.0,9.66,132.07,15.57,6.0,294.16,0.85,2022,344.83,-0.11,-4.35
9934,winter_wheat,50.35,1.0,9.17,132.07,6.37,9.06,298.11,0.69,2022,433.77,0.12,-4.39
9935,winter_wheat,38.51,2.0,10.06,132.07,45.91,0.97,294.82,0.84,2022,350.11,-0.09,-4.58
9936,winter_wheat,39.79,2.0,9.75,153.22,12.12,5.66,296.34,0.67,2022,439.45,0.14,-4.74
9937,winter_wheat,38.76,2.0,8.68,131.38,96.63,0.08,295.15,0.77,2022,385.67,0.0,-4.14
9938,winter_wheat,71.62,1.0,8.69,195.53,0.94,5.66,300.26,0.55,2022,541.53,0.4,-4.47
9939,winter_wheat,49.07,1.0,8.76,132.07,4.53,5.59,292.36,0.81,2022,359.9,-0.07,-4.82
9940,winter_wheat,41.1,2.0,10.1,132.07,20.56,0.05,296.64,0.77,2022,385.32,0.0,-3.68
9941,winter_wheat,45.4,1.0,10.08,143.48,44.21,1.23,293.58,0.85,2022,347.06,-0.1,-3.68
